EVALUACIÓN SOBRE CARPETA (modelo M + cascada 9-12)
==================================================

Carpeta imágenes: C:\Users\jlaco\OneDrive\Escritorio\1\Procesado de Señales Multimedia\Proyecto\ProyectoPSM\Database\SEGMENTED_local

[   1/1923] 01_000_10_001.jpg | REAL=01 | PRED_BASE=01 | PRED_FINAL=01 | REF=none | OK
[1642/1923] 11_045_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1643/1923] 11_045_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1644/1923] 11_045_70_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1645/1923] 11_045_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1646/1923] 11_045_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1647/1923] 11_045_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1648/1923] 11_045_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1649/1923] 11_045_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1650/1923] 11_045_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1651/1923] 11_090_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1652/1923] 11_090_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1653/1923] 11_090_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1654/1923] 11_090_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1655/1923] 11_090_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1656/1923] 11_090_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1657/1923] 11_090_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1658/1923] 11_090_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1659/1923] 11_090_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1660/1923] 11_090_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1661/1923] 11_090_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1662/1923] 11_090_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1663/1923] 11_090_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1664/1923] 11_090_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1665/1923] 11_090_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1666/1923] 11_090_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1667/1923] 11_090_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1668/1923] 11_090_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1669/1923] 11_090_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1670/1923] 11_090_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1671/1923] 11_090_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1672/1923] 11_090_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1673/1923] 11_090_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1674/1923] 11_135_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1675/1923] 11_135_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1676/1923] 11_135_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1677/1923] 11_135_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1678/1923] 11_135_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1679/1923] 11_135_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1680/1923] 11_135_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1681/1923] 11_135_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1682/1923] 11_135_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1683/1923] 11_135_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1684/1923] 11_135_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1685/1923] 11_135_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1686/1923] 11_135_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1687/1923] 11_135_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1688/1923] 11_135_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1689/1923] 11_135_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1690/1923] 11_135_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1691/1923] 11_135_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1692/1923] 11_135_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1693/1923] 11_135_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1694/1923] 11_135_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1695/1923] 11_135_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1696/1923] 11_180_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1697/1923] 11_180_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1698/1923] 11_180_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1699/1923] 11_180_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1700/1923] 11_180_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1701/1923] 11_180_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1702/1923] 11_180_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1703/1923] 11_180_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1704/1923] 11_180_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1705/1923] 11_180_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1706/1923] 11_180_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1707/1923] 11_180_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1708/1923] 11_180_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1709/1923] 11_180_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1710/1923] 11_180_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1711/1923] 11_180_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1712/1923] 11_180_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1713/1923] 11_180_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1714/1923] 11_180_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1715/1923] 11_180_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1716/1923] 11_180_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1717/1923] 11_180_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1718/1923] 11_180_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1719/1923] 11_225_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1720/1923] 11_225_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1721/1923] 11_225_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1722/1923] 11_225_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1723/1923] 11_225_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1724/1923] 11_225_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1725/1923] 11_225_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1726/1923] 11_225_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1727/1923] 11_225_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1728/1923] 11_225_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1729/1923] 11_225_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1730/1923] 11_225_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1731/1923] 11_225_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1732/1923] 11_225_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1733/1923] 11_225_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1734/1923] 11_225_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1735/1923] 11_225_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1736/1923] 11_225_70_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1737/1923] 11_225_70_007.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1738/1923] 11_225_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1739/1923] 11_225_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1740/1923] 11_225_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1741/1923] 11_225_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1742/1923] 11_225_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1743/1923] 11_225_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1744/1923] 11_270_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1745/1923] 11_270_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1746/1923] 11_270_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1747/1923] 11_270_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1748/1923] 11_270_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1749/1923] 11_270_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1750/1923] 11_270_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1751/1923] 11_270_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1752/1923] 11_270_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1753/1923] 11_270_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1754/1923] 11_270_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1755/1923] 11_270_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1756/1923] 11_270_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1757/1923] 11_270_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1758/1923] 11_270_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1759/1923] 11_270_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1760/1923] 11_270_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1761/1923] 11_270_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1762/1923] 11_270_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1763/1923] 11_270_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1764/1923] 11_270_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1765/1923] 11_270_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1766/1923] 11_270_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1767/1923] 11_315_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1768/1923] 11_315_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1769/1923] 11_315_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1770/1923] 11_315_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1771/1923] 11_315_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1772/1923] 11_315_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1773/1923] 11_315_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1774/1923] 11_315_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1775/1923] 11_315_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1776/1923] 11_315_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1777/1923] 11_315_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1778/1923] 11_315_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1779/1923] 11_315_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1780/1923] 11_315_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1781/1923] 11_315_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1782/1923] 11_315_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1783/1923] 11_315_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1784/1923] 11_315_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1785/1923] 11_315_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1786/1923] 11_315_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1787/1923] 11_315_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1788/1923] 11_315_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1789/1923] 11_315_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | OK
[1790/1923] 12_000_10_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1791/1923] 12_000_10_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1792/1923] 12_000_10_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1793/1923] 12_000_10_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1794/1923] 12_000_10_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1795/1923] 12_000_10_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1796/1923] 12_000_40_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1797/1923] 12_000_40_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1798/1923] 12_000_40_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1799/1923] 12_000_40_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1800/1923] 12_000_40_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1801/1923] 12_000_40_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1802/1923] 12_000_70_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1803/1923] 12_000_70_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1804/1923] 12_000_70_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1805/1923] 12_000_70_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1806/1923] 12_000_70_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1807/1923] 12_045_10_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1808/1923] 12_045_10_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1809/1923] 12_045_10_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1810/1923] 12_045_10_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1811/1923] 12_045_10_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1812/1923] 12_045_10_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1813/1923] 12_045_40_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1814/1923] 12_045_40_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1815/1923] 12_045_40_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1816/1923] 12_045_40_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1817/1923] 12_045_40_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1818/1923] 12_045_70_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1819/1923] 12_045_70_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1820/1923] 12_045_70_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1821/1923] 12_045_70_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1822/1923] 12_045_70_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1823/1923] 12_090_10_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1824/1923] 12_090_10_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1825/1923] 12_090_10_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1826/1923] 12_090_10_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1827/1923] 12_090_10_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1828/1923] 12_090_40_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1829/1923] 12_090_40_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1830/1923] 12_090_40_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1831/1923] 12_090_40_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1832/1923] 12_090_40_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1833/1923] 12_090_40_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1834/1923] 12_090_70_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1835/1923] 12_090_70_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1836/1923] 12_090_70_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1837/1923] 12_090_70_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1838/1923] 12_090_70_005.jpg | REAL=12 | PRED_BASE=09 | PRED_FINAL=12 | REF=9-12 | OK
[1839/1923] 12_090_70_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1840/1923] 12_135_10_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1841/1923] 12_135_10_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1842/1923] 12_135_10_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1843/1923] 12_135_10_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1844/1923] 12_135_10_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1845/1923] 12_135_10_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1846/1923] 12_135_40_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1847/1923] 12_135_40_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1848/1923] 12_135_40_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1849/1923] 12_135_40_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1850/1923] 12_135_40_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1851/1923] 12_135_40_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1852/1923] 12_135_70_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1853/1923] 12_135_70_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1854/1923] 12_135_70_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1855/1923] 12_135_70_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1856/1923] 12_135_70_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1857/1923] 12_180_10_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1858/1923] 12_180_10_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1859/1923] 12_180_10_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1860/1923] 12_180_10_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1861/1923] 12_180_10_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1862/1923] 12_180_10_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1863/1923] 12_180_40_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1864/1923] 12_180_40_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1865/1923] 12_180_40_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1866/1923] 12_180_40_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1867/1923] 12_180_40_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1868/1923] 12_180_40_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1869/1923] 12_180_70_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1870/1923] 12_180_70_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1871/1923] 12_180_70_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1872/1923] 12_180_70_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1873/1923] 12_225_10_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
[1874/1923] 12_225_10_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | OK
