EVALUACIÓN SOBRE CARPETA (modelo M + cascada 9-12)
==================================================

Carpeta imágenes: C:\Users\jlaco\OneDrive\Escritorio\1\Procesado de Señales Multimedia\Proyecto\ProyectoPSM\Database\SEGMENTED_local

[   1/1923] 01_000_10_001.jpg | REAL=01 | PRED_BASE=01 | PRED_FINAL=01 | REF=none | ORI=000/10 (s=0.904 g=0.025) | OK
[1651/1923] 11_090_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/10 (s=0.956 g=0.363) | OK
[1652/1923] 11_090_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/10 (s=0.953 g=0.367) | OK
[1653/1923] 11_090_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/10 (s=0.933 g=0.335) | OK
[1654/1923] 11_090_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/10 (s=0.919 g=0.320) | OK
[1655/1923] 11_090_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/10 (s=0.942 g=0.353) | OK
[1656/1923] 11_090_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/10 (s=0.913 g=0.336) | OK
[1657/1923] 11_090_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/40 (s=0.846 g=0.230) | OK
[1658/1923] 11_090_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/40 (s=0.862 g=0.246) | OK
[1659/1923] 11_090_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/40 (s=0.836 g=0.227) | OK
[1660/1923] 11_090_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/40 (s=0.873 g=0.305) | OK
[1661/1923] 11_090_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/40 (s=0.842 g=0.267) | OK
[1662/1923] 11_090_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/40 (s=0.874 g=0.342) | OK
[1663/1923] 11_090_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/70 (s=0.955 g=0.222) | OK
[1664/1923] 11_090_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/70 (s=0.950 g=0.225) | OK
[1665/1923] 11_090_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/70 (s=0.835 g=0.233) | OK
[1666/1923] 11_090_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/70 (s=0.952 g=0.260) | OK
[1667/1923] 11_090_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/70 (s=0.936 g=0.248) | OK
[1668/1923] 11_090_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/90 (s=0.861 g=0.223) | OK
[1669/1923] 11_090_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/90 (s=0.897 g=0.264) | OK
[1670/1923] 11_090_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/90 (s=0.898 g=0.263) | OK
[1671/1923] 11_090_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/90 (s=0.779 g=0.061) | OK
[1672/1923] 11_090_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/90 (s=0.729 g=0.155) | OK
[1673/1923] 11_090_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/90 (s=0.699 g=0.047) | OK
[1674/1923] 11_135_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/10 (s=0.970 g=0.291) | OK
[1675/1923] 11_135_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/10 (s=0.964 g=0.291) | OK
[1676/1923] 11_135_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/10 (s=0.976 g=0.310) | OK
[1677/1923] 11_135_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/10 (s=0.969 g=0.306) | OK
[1678/1923] 11_135_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/10 (s=0.959 g=0.294) | OK
[1679/1923] 11_135_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/10 (s=0.959 g=0.306) | OK
[1680/1923] 11_135_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/40 (s=0.941 g=0.285) | OK
[1681/1923] 11_135_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/40 (s=0.939 g=0.318) | OK
[1682/1923] 11_135_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/40 (s=0.941 g=0.288) | OK
[1683/1923] 11_135_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/40 (s=0.830 g=0.153) | OK
[1684/1923] 11_135_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/70 (s=0.661 g=0.057) | OK
[1685/1923] 11_135_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/70 (s=0.971 g=0.179) | OK
[1686/1923] 11_135_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/70 (s=0.960 g=0.182) | OK
[1687/1923] 11_135_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/70 (s=0.978 g=0.189) | OK
[1688/1923] 11_135_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/70 (s=0.962 g=0.146) | OK
[1689/1923] 11_135_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/70 (s=0.860 g=0.097) | OK
[1690/1923] 11_135_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/90 (s=0.812 g=0.125) | OK
[1691/1923] 11_135_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/90 (s=0.813 g=0.099) | OK
[1692/1923] 11_135_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/90 (s=0.818 g=0.129) | OK
[1693/1923] 11_135_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/90 (s=0.867 g=0.027) | OK
[1694/1923] 11_135_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/90 (s=0.887 g=0.047) | OK
[1695/1923] 11_135_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=135/90 (s=0.797 g=0.180) | OK
[1696/1923] 11_180_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/10 (s=0.965 g=0.430) | OK
[1697/1923] 11_180_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/10 (s=0.956 g=0.432) | OK
[1698/1923] 11_180_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/10 (s=0.505 g=0.025) | OK
[1699/1923] 11_180_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/10 (s=0.913 g=0.365) | OK
[1700/1923] 11_180_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/10 (s=0.950 g=0.426) | OK
[1701/1923] 11_180_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/10 (s=0.980 g=0.444) | OK
[1702/1923] 11_180_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/40 (s=0.643 g=0.006) | OK
[1703/1923] 11_180_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/40 (s=0.651 g=0.029) | OK
[1704/1923] 11_180_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/40 (s=0.669 g=0.045) | OK
[1705/1923] 11_180_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/40 (s=0.871 g=0.368) | OK
[1706/1923] 11_180_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/40 (s=0.842 g=0.177) | OK
[1707/1923] 11_180_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/40 (s=0.893 g=0.350) | OK
[1708/1923] 11_180_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/90 (s=0.822 g=0.007) | OK
[1709/1923] 11_180_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/70 (s=0.873 g=0.112) | OK
[1710/1923] 11_180_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/70 (s=0.817 g=0.035) | OK
[1711/1923] 11_180_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/70 (s=0.698 g=0.122) | OK
[1712/1923] 11_180_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/70 (s=0.898 g=0.120) | OK
[1713/1923] 11_180_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/90 (s=0.853 g=0.162) | OK
[1714/1923] 11_180_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/90 (s=0.888 g=0.196) | OK
[1715/1923] 11_180_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/90 (s=0.882 g=0.189) | OK
[1716/1923] 11_180_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/90 (s=0.824 g=0.128) | OK
[1717/1923] 11_180_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/90 (s=0.896 g=0.157) | OK
[1718/1923] 11_180_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=180/90 (s=0.880 g=0.167) | OK
[1719/1923] 11_225_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/10 (s=0.589 g=0.118) | OK
[1720/1923] 11_225_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/10 (s=0.840 g=0.395) | OK
[1721/1923] 11_225_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/10 (s=0.606 g=0.165) | OK
[1722/1923] 11_225_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/10 (s=0.773 g=0.328) | OK
[1723/1923] 11_225_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/10 (s=0.537 g=0.177) | OK
[1724/1923] 11_225_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/10 (s=0.799 g=0.375) | OK
[1725/1923] 11_225_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/40 (s=0.889 g=0.150) | OK
[1726/1923] 11_225_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/40 (s=0.901 g=0.179) | OK
[1727/1923] 11_225_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/40 (s=0.871 g=0.144) | OK
[1728/1923] 11_225_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/40 (s=0.865 g=0.238) | OK
[1729/1923] 11_225_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/40 (s=0.845 g=0.113) | OK
[1730/1923] 11_225_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/40 (s=0.872 g=0.156) | OK
[1731/1923] 11_225_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/70 (s=0.910 g=0.256) | OK
[1732/1923] 11_225_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/70 (s=0.894 g=0.258) | OK
[1733/1923] 11_225_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/70 (s=0.908 g=0.277) | OK
[1734/1923] 11_225_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/70 (s=0.902 g=0.235) | OK
[1735/1923] 11_225_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/70 (s=0.921 g=0.242) | OK
[1736/1923] 11_225_70_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/70 (s=0.892 g=0.111) | OK
[1737/1923] 11_225_70_007.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/70 (s=0.888 g=0.228) | OK
[1738/1923] 11_225_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/90 (s=0.898 g=0.224) | OK
[1739/1923] 11_225_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/90 (s=0.903 g=0.268) | OK
[1740/1923] 11_225_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/90 (s=0.920 g=0.272) | OK
[1741/1923] 11_225_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/70 (s=0.657 g=0.078) | OK
[1742/1923] 11_225_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/90 (s=0.828 g=0.215) | OK
[1743/1923] 11_225_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=225/90 (s=0.831 g=0.237) | OK
[1744/1923] 11_270_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/10 (s=0.877 g=0.294) | OK
[1745/1923] 11_270_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/10 (s=0.876 g=0.313) | OK
[1746/1923] 11_270_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/10 (s=0.817 g=0.261) | OK
[1747/1923] 11_270_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/10 (s=0.783 g=0.194) | OK
[1748/1923] 11_270_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/10 (s=0.820 g=0.195) | OK
[1749/1923] 11_270_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/10 (s=0.844 g=0.188) | OK
[1750/1923] 11_270_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/40 (s=0.765 g=0.093) | OK
[1751/1923] 11_270_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/40 (s=0.860 g=0.198) | OK
[1752/1923] 11_270_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/40 (s=0.893 g=0.268) | OK
[1753/1923] 11_270_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/40 (s=0.890 g=0.298) | OK
[1754/1923] 11_270_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/40 (s=0.878 g=0.285) | OK
[1755/1923] 11_270_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/40 (s=0.881 g=0.263) | OK
[1756/1923] 11_270_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/70 (s=0.848 g=0.172) | OK
[1757/1923] 11_270_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/70 (s=0.854 g=0.196) | OK
[1758/1923] 11_270_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/70 (s=0.938 g=0.255) | OK
[1759/1923] 11_270_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/70 (s=0.934 g=0.250) | OK
[1760/1923] 11_270_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/70 (s=0.618 g=0.021) | OK
[1761/1923] 11_270_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/90 (s=0.899 g=0.236) | OK
[1762/1923] 11_270_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/90 (s=0.885 g=0.219) | OK
[1763/1923] 11_270_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/90 (s=0.904 g=0.232) | OK
[1764/1923] 11_270_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/70 (s=0.870 g=0.138) | OK
[1765/1923] 11_270_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/90 (s=0.788 g=0.216) | OK
[1766/1923] 11_270_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=270/90 (s=0.727 g=0.083) | OK
[1767/1923] 11_315_10_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/10 (s=0.960 g=0.226) | OK
[1768/1923] 11_315_10_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/10 (s=0.955 g=0.219) | OK
[1769/1923] 11_315_10_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/10 (s=0.884 g=0.168) | OK
[1770/1923] 11_315_10_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/10 (s=0.925 g=0.219) | OK
[1771/1923] 11_315_10_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/10 (s=0.937 g=0.227) | OK
[1772/1923] 11_315_10_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/10 (s=0.904 g=0.238) | OK
[1773/1923] 11_315_40_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/40 (s=0.936 g=0.165) | OK
[1774/1923] 11_315_40_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/40 (s=0.932 g=0.168) | OK
[1775/1923] 11_315_40_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/40 (s=0.924 g=0.161) | OK
[1776/1923] 11_315_40_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/40 (s=0.931 g=0.239) | OK
[1777/1923] 11_315_40_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/40 (s=0.940 g=0.234) | OK
[1778/1923] 11_315_40_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/40 (s=0.919 g=0.199) | OK
[1779/1923] 11_315_70_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/70 (s=0.909 g=0.176) | OK
[1780/1923] 11_315_70_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/70 (s=0.839 g=0.143) | OK
[1781/1923] 11_315_70_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=090/40 (s=0.606 g=0.060) | OK
[1782/1923] 11_315_70_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/70 (s=0.799 g=0.108) | OK
[1783/1923] 11_315_70_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/70 (s=0.877 g=0.103) | OK
[1784/1923] 11_315_90_001.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/90 (s=0.817 g=0.090) | OK
[1785/1923] 11_315_90_002.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/90 (s=0.799 g=0.128) | OK
[1786/1923] 11_315_90_003.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/90 (s=0.808 g=0.144) | OK
[1787/1923] 11_315_90_004.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/90 (s=0.812 g=0.053) | OK
[1788/1923] 11_315_90_005.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/90 (s=0.870 g=0.186) | OK
[1789/1923] 11_315_90_006.jpg | REAL=11 | PRED_BASE=11 | PRED_FINAL=11 | REF=none | ORI=315/90 (s=0.847 g=0.219) | OK
[1790/1923] 12_000_10_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/10 (s=0.974 g=0.207) | OK
[1791/1923] 12_000_10_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/10 (s=0.978 g=0.202) | OK
[1792/1923] 12_000_10_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/10 (s=0.977 g=0.194) | OK
[1793/1923] 12_000_10_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/10 (s=0.978 g=0.204) | OK
[1794/1923] 12_000_10_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/10 (s=0.970 g=0.216) | OK
[1795/1923] 12_000_10_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/10 (s=0.978 g=0.200) | OK
[1796/1923] 12_000_40_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/40 (s=0.981 g=0.140) | OK
[1797/1923] 12_000_40_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/40 (s=0.993 g=0.142) | OK
[1798/1923] 12_000_40_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/40 (s=0.987 g=0.146) | OK
[1799/1923] 12_000_40_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/40 (s=0.984 g=0.142) | OK
[1800/1923] 12_000_40_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/40 (s=0.987 g=0.138) | OK
[1801/1923] 12_000_40_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/40 (s=0.920 g=0.085) | OK
[1802/1923] 12_000_70_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/70 (s=0.991 g=0.143) | OK
[1803/1923] 12_000_70_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/70 (s=0.983 g=0.124) | OK
[1804/1923] 12_000_70_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/70 (s=0.951 g=0.100) | OK
[1805/1923] 12_000_70_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/70 (s=0.965 g=0.146) | OK
[1806/1923] 12_000_70_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=000/70 (s=0.885 g=0.058) | OK
[1807/1923] 12_045_10_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/10 (s=0.940 g=0.442) | OK
[1808/1923] 12_045_10_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/10 (s=0.873 g=0.310) | OK
[1809/1923] 12_045_10_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/10 (s=0.852 g=0.399) | OK
[1810/1923] 12_045_10_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/10 (s=0.933 g=0.451) | OK
[1811/1923] 12_045_10_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/10 (s=0.875 g=0.418) | OK
[1812/1923] 12_045_10_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/10 (s=0.928 g=0.449) | OK
[1813/1923] 12_045_40_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/40 (s=0.992 g=0.177) | OK
[1814/1923] 12_045_40_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/40 (s=0.988 g=0.163) | OK
[1815/1923] 12_045_40_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/40 (s=0.978 g=0.164) | OK
[1816/1923] 12_045_40_005.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/40 (s=0.981 g=0.132) | OK
[1817/1923] 12_045_40_006.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/40 (s=0.982 g=0.162) | OK
[1818/1923] 12_045_70_001.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/70 (s=0.987 g=0.152) | OK
[1819/1923] 12_045_70_002.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/70 (s=0.990 g=0.156) | OK
[1820/1923] 12_045_70_003.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/70 (s=0.980 g=0.141) | OK
[1821/1923] 12_045_70_004.jpg | REAL=12 | PRED_BASE=12 | PRED_FINAL=12 | REF=9-12 | ORI=045/70 (s=0.970 g=0.164) | OK
